City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
283,Lucapa,AO,2021-10-20 19:43:43,-8.4192,20.7447,292.2,97,74,1.28
284,Honiara,SB,2021-10-20 19:43:43,-9.4333,159.95,299.55,86,64,0.69
285,Lumsden,CA,2021-10-20 19:43:44,50.6501,-104.8678,278.7,36,70,5.15
286,Sawakin,SD,2021-10-20 19:43:44,19.1059,37.3321,300.91,72,15,3.29
287,Acqui Terme,IT,2021-10-20 19:43:44,44.6751,8.4675,292.09,85,100,1.34
288,Ambatondrazaka,MG,2021-10-20 19:43:45,-17.8333,48.4167,288.85,93,5,0.89
289,Vila Velha,BR,2021-10-20 19:43:45,-20.3297,-40.2925,292.12,88,75,6.17
290,Chicama,PE,2021-10-20 19:43:45,-7.8447,-79.1469,289.45,62,61,4.73
291,Paamiut,GL,2021-10-20 19:43:46,61.994,-49.6678,275.55,60,0,3.89
292,Ilulissat,GL,2021-10-20 19:40:16,69.2167,-51.1,274.16,47,75,1.54
293,Qidong,CN,2021-10-20 19:43:47,31.8128,121.6561,285.39,86,100,5.51
294,Mildura,AU,2021-10-20 19:43:47,-34.2,142.15,292.13,52,40,4.12
295,Pangoa,PE,2021-10-20 19:43:47,-12.1167,-73.0,298.49,80,100,0.43
296,Umm Lajj,SA,2021-10-20 19:43:48,25.0213,37.2685,299.77,68,0,6.08
297,Puerto Escondido,MX,2021-10-20 19:43:48,15.85,-97.0667,302.32,73,100,2.65
298,Sao Jose Da Coroa Grande,BR,2021-10-20 19:43:48,-8.8978,-35.1478,299.44,79,6,6.14
299,Port Lincoln,AU,2021-10-20 19:43:49,-34.7333,135.8667,287.68,92,100,4.48
300,Pacific Grove,US,2021-10-20 19:42:14,36.6177,-121.9166,294.6,58,90,1.34
301,Baturaja,ID,2021-10-20 19:43:19,-4.1333,104.1667,295.51,99,100,0.73
302,Gondanglegi,ID,2021-10-20 19:43:49,-7.7479,112.0132,298.23,83,100,4.29
303,Ribeira Grande,PT,2021-10-20 19:43:50,38.5167,-28.7,293.37,73,20,1.54
304,Kozhevnikovo,RU,2021-10-20 19:43:50,56.2589,83.9714,278.67,85,76,2.95
305,Alexandria,EG,2021-10-20 19:37:01,31.2156,29.9553,296.13,56,40,5.14
306,Derzhavinsk,KZ,2021-10-20 19:43:51,51.1,66.3167,278.07,81,53,8.65
307,Saint-Claude,FR,2021-10-20 19:43:51,46.5,5.8333,287.07,71,62,5.01
308,Banda Aceh,ID,2021-10-20 19:43:51,5.5577,95.3222,299.16,77,100,0.86
309,Tuatapere,NZ,2021-10-20 19:43:52,-46.1333,167.6833,281.44,69,98,0.15
310,Bukene,TZ,2021-10-20 19:43:52,-4.2333,32.8833,298.13,44,95,3.18
311,Alice Springs,AU,2021-10-20 19:43:53,-23.7,133.8833,294.9,46,0,2.57
312,Semey,KZ,2021-10-20 19:43:53,50.4111,80.2275,281.8,49,93,4.92
313,Nizhniy Kuranakh,RU,2021-10-20 19:43:53,58.8353,125.4869,271.79,94,100,3.99
314,Sao Joao Da Barra,BR,2021-10-20 19:43:54,-21.6403,-41.0511,291.2,91,100,5.0
315,Guaratinga,BR,2021-10-20 19:43:54,-16.5667,-39.5667,300.52,84,100,2.32
316,Omsukchan,RU,2021-10-20 19:43:54,62.5333,155.8,248.68,97,35,1.95
317,Coquimbo,CL,2021-10-20 19:43:55,-29.9533,-71.3436,290.0,63,40,6.69
318,Fort Morgan,US,2021-10-20 19:43:55,40.2503,-103.8,288.04,38,1,4.12
319,Lavrentiya,RU,2021-10-20 19:43:56,65.5833,-171.0,271.45,95,98,2.78
320,Hay River,CA,2021-10-20 19:40:13,60.8156,-115.7999,280.14,57,40,2.06
321,Pictou,CA,2021-10-20 19:43:56,45.6834,-62.7153,285.84,67,99,7.2
322,Te Anau,NZ,2021-10-20 19:43:57,-45.4167,167.7167,277.38,90,70,0.1
323,Martapura,ID,2021-10-20 19:43:57,-3.4167,114.85,298.2,100,83,1.03
324,Beringovskiy,RU,2021-10-20 19:43:58,63.05,179.3167,264.22,79,35,2.84
325,Amqui,CA,2021-10-20 19:41:19,48.4638,-67.4313,283.03,82,88,3.22
326,Lima,PE,2021-10-20 19:42:39,-12.0432,-77.0282,294.34,72,40,6.69
327,Puerto Carreno,CO,2021-10-20 19:43:58,6.189,-67.4859,305.97,50,100,1.9
328,Yatou,CN,2021-10-20 19:43:59,37.15,122.3833,282.3,67,98,3.04
329,Naze,JP,2021-10-20 19:43:59,28.3667,129.4833,292.26,71,100,3.67
330,Ekibastuz,KZ,2021-10-20 19:43:59,51.6667,75.3667,282.35,46,100,5.03
331,Paka,MY,2021-10-20 19:44:00,4.6374,103.4368,298.33,86,100,2.01
332,Lianran,CN,2021-10-20 19:44:00,24.9227,102.485,283.45,93,100,1.48
333,Beyneu,KZ,2021-10-20 19:44:01,45.3167,55.2,279.77,61,70,6.62
334,Straubing,DE,2021-10-20 19:44:01,48.8833,12.5667,288.87,74,14,2.32
335,Rio Grande,BR,2021-10-20 19:40:27,-32.035,-52.0986,293.21,62,23,5.97
336,Matongo,TZ,2021-10-20 19:44:02,-2.3833,34.0833,296.67,53,100,1.35
337,Acapulco,MX,2021-10-20 19:44:02,16.8634,-99.8901,304.05,70,40,2.57
338,Lesnoy,RU,2021-10-20 19:44:03,57.6198,63.0784,274.14,83,100,4.08
339,Osypenko,UA,2021-10-20 19:39:41,46.9136,36.8253,281.39,65,45,3.93
340,Vidim,RU,2021-10-20 19:44:03,56.4088,103.1106,271.4,95,48,1.67
341,Chifeng,CN,2021-10-20 19:44:04,42.2683,118.9636,276.35,39,57,2.48
342,Goderich,CA,2021-10-20 19:44:04,43.7501,-81.7165,292.54,77,89,3.6
343,Qinhuangdao,CN,2021-10-20 19:40:31,39.9317,119.5883,280.62,55,4,2.13
344,Karacakoy,TR,2021-10-20 19:44:05,41.4029,28.3834,287.97,74,0,2.97
345,Ponta Delgada,PT,2021-10-20 19:44:05,37.7333,-25.6667,293.55,73,20,2.06
346,Cockburn Town,TC,2021-10-20 19:44:05,21.4612,-71.1419,299.13,78,75,2.06
347,Huarmey,PE,2021-10-20 19:44:06,-10.0681,-78.1522,294.3,74,51,5.02
348,Ceyranbatan,AZ,2021-10-20 19:44:06,40.5408,49.6597,284.99,62,100,8.67
349,Siniscola,IT,2021-10-20 19:44:06,40.5719,9.6922,286.9,80,17,2.06
350,Teknaf,BD,2021-10-20 19:41:31,20.8624,92.3058,298.58,92,100,2.98
351,Shakawe,BW,2021-10-20 19:44:07,-18.3667,21.85,298.95,30,81,1.52
352,Manzhouli,CN,2021-10-20 19:44:07,49.6,117.4333,269.63,85,12,2.55
353,Mazara Del Vallo,IT,2021-10-20 19:44:07,37.6641,12.588,293.71,80,0,3.48
354,Izumo,JP,2021-10-20 19:44:08,35.3667,132.7667,282.12,71,100,2.51
355,Waddan,LY,2021-10-20 19:44:08,29.1614,16.139,292.96,54,13,4.05
356,Acajutla,SV,2021-10-20 19:44:09,13.5928,-89.8275,300.92,80,82,3.49
357,Aklavik,CA,2021-10-20 19:44:09,68.2191,-135.0107,268.55,81,100,4.03
358,Senanga,ZM,2021-10-20 19:44:09,-16.1167,23.2667,296.89,53,73,2.37
359,Yabrud,SY,2021-10-20 19:44:10,33.9674,36.6574,281.77,68,5,1.49
360,Fairbanks,US,2021-10-20 19:40:02,64.8378,-147.7164,274.77,76,20,0.0
361,Veraval,IN,2021-10-20 19:44:11,20.9,70.3667,298.87,68,7,3.46
362,Lagoa,PT,2021-10-20 19:44:11,39.05,-27.9833,293.58,60,49,0.72
363,Deloraine,AU,2021-10-20 19:44:12,-41.5333,146.6667,283.35,1,100,0.6
364,Aanekoski,FI,2021-10-20 19:44:12,62.6946,25.818,280.19,99,100,3.36
365,Ribeira Brava,PT,2021-10-20 19:44:12,32.65,-17.0667,297.6,81,100,2.83
366,Jacareacanga,BR,2021-10-20 19:44:13,-6.2222,-57.7528,308.32,41,0,2.57
367,Mecca,SA,2021-10-20 19:44:13,21.4267,39.8261,301.71,52,3,1.43
368,Quang Ngai,VN,2021-10-20 19:44:14,15.1167,108.8,296.9,93,100,1.65
369,Baruun-Urt,MN,2021-10-20 19:44:14,46.6806,113.2792,271.76,71,7,3.12
370,Kenai,US,2021-10-20 19:44:14,60.5544,-151.2583,278.2,96,90,5.14
371,Bilibino,RU,2021-10-20 19:40:31,68.0546,166.4372,255.49,98,100,1.13
372,Namibe,AO,2021-10-20 19:44:15,-15.1961,12.1522,292.94,88,43,1.43
373,Matane,CA,2021-10-20 19:44:15,48.8286,-67.522,283.83,1,93,2.83
374,Vieste,IT,2021-10-20 19:44:16,41.8825,16.175,288.43,75,9,4.6
375,Evensk,RU,2021-10-20 19:44:16,61.95,159.2333,259.47,73,87,4.28
376,Lensk,RU,2021-10-20 19:44:16,60.7253,114.9278,275.12,97,100,4.43
377,Okhotsk,RU,2021-10-20 19:42:12,59.3833,143.3,261.78,70,94,4.01
378,Bambous Virieux,MU,2021-10-20 19:44:17,-20.3428,57.7575,297.29,73,75,3.09
379,Taman,RU,2021-10-20 19:44:17,45.2117,36.7161,276.33,54,40,3.48
380,Castletown,IE,2021-10-20 19:44:17,53.0281,-9.0686,282.42,59,99,6.24
381,Herat,AF,2021-10-20 19:44:18,34.5,62.0,287.17,18,0,4.72
382,Isangel,VU,2021-10-20 19:44:18,-19.55,169.2667,298.21,83,100,3.09
383,Varnavino,RU,2021-10-20 19:44:19,57.4035,45.0916,272.92,80,100,4.0
384,The Pas,CA,2021-10-20 19:44:19,53.8251,-101.2541,278.16,56,1,2.06
385,Ostrovnoy,RU,2021-10-20 19:44:20,68.0531,39.5131,272.64,74,100,6.21
386,Aden,YE,2021-10-20 19:39:22,12.7794,45.0367,302.66,60,57,3.81
387,Cururupu,BR,2021-10-20 19:44:20,-1.8283,-44.8683,301.72,67,11,2.85
388,Gorontalo,ID,2021-10-20 19:44:20,0.5412,123.0595,297.03,94,96,1.73
389,Zavitinsk,RU,2021-10-20 19:44:21,50.1167,129.45,267.75,90,29,1.4
390,Esso,RU,2021-10-20 19:41:07,55.9333,158.7,257.49,97,63,2.96
391,Puqi,CN,2021-10-20 19:44:21,29.7167,113.8833,283.21,95,100,1.84
392,Rock Sound,BS,2021-10-20 19:44:22,24.9,-76.2,300.42,69,41,9.32
393,Teguise,ES,2021-10-20 19:44:22,29.0605,-13.564,294.27,78,20,6.17
394,Kodinsk,RU,2021-10-20 19:44:22,58.6881,99.1844,274.24,91,35,1.91
395,Chirilagua,SV,2021-10-20 19:44:23,13.2203,-88.1386,300.17,83,72,1.72
396,Arica,CL,2021-10-20 19:42:04,-18.475,-70.3042,294.9,67,20,5.66
397,Mountain Home,US,2021-10-20 19:44:23,43.133,-115.6912,289.78,47,40,6.69
398,Rajula,IN,2021-10-20 19:44:24,21.05,71.4333,297.55,70,95,3.24
399,Reconquista,AR,2021-10-20 19:40:13,-29.15,-59.65,301.9,22,1,4.21
400,Fort Nelson,CA,2021-10-20 19:44:24,58.8053,-122.7002,269.92,93,90,1.03
401,Lonar,IN,2021-10-20 19:44:25,19.9833,76.5333,293.17,65,30,2.04
402,Meaux,FR,2021-10-20 19:44:25,48.9167,3.0,290.76,83,100,10.94
403,Bara,NG,2021-10-20 19:44:25,10.3744,10.7288,299.2,73,27,4.56
404,Antofagasta,CL,2021-10-20 19:40:08,-23.65,-70.4,292.71,52,6,3.58
405,Alihe,CN,2021-10-20 19:44:26,50.5667,123.7167,270.39,87,60,1.35
406,Balsas,BR,2021-10-20 19:44:26,-7.5325,-46.0356,304.85,46,98,2.8
407,Terre-De-Bas,GP,2021-10-20 19:44:27,15.8501,-61.6442,305.38,66,1,6.94
408,Berlevag,NO,2021-10-20 19:44:27,70.8578,29.0864,271.15,69,40,3.09
409,Hirado,JP,2021-10-20 19:44:28,33.3597,129.5531,288.35,57,100,4.12
410,Myre,NO,2021-10-20 19:44:28,69.1036,15.9492,273.12,84,100,9.6
411,Furstenwalde,DE,2021-10-20 19:44:29,52.3667,14.0667,291.58,73,100,7.72
412,Flinders,AU,2021-10-20 19:44:29,-34.5833,150.8552,288.36,92,43,0.45
413,Svetlyy,RU,2021-10-20 19:44:29,54.675,20.1347,290.18,62,100,10.39
414,Husavik,IS,2021-10-20 19:44:30,66.0449,-17.3389,268.1,80,63,5.47
415,Xinxiang,CN,2021-10-20 19:44:30,35.3089,113.8672,282.21,89,6,1.1
416,Bonavista,CA,2021-10-20 19:44:30,48.6499,-53.1147,283.77,93,100,6.63
417,Kupang,ID,2021-10-20 19:44:31,-10.1667,123.5833,298.89,83,96,2.01
418,Anito,PH,2021-10-20 19:44:31,12.4497,125.2886,298.84,89,75,1.8
419,Ous,RU,2021-10-20 19:44:31,60.9058,61.5186,271.33,81,44,1.88
420,Dakar,SN,2021-10-20 19:44:32,14.6937,-17.4441,302.22,79,0,4.12
421,Madang,PG,2021-10-20 19:44:32,-5.2246,145.7966,297.16,90,89,1.69
422,Srednekolymsk,RU,2021-10-20 19:44:33,67.45,153.6833,249.59,98,80,1.12
423,Katsuura,JP,2021-10-20 19:40:47,35.1333,140.3,287.7,58,100,4.75
424,Pinega,RU,2021-10-20 19:44:33,64.7001,43.3936,272.53,74,100,4.69
425,Lahij,YE,2021-10-20 19:44:34,13.1667,44.5833,300.33,55,94,2.17
426,Talnakh,RU,2021-10-20 19:44:34,69.4865,88.3972,272.99,92,100,7.58
427,Hambantota,LK,2021-10-20 19:44:34,6.1241,81.1185,299.25,83,99,4.11
428,Inirida,CO,2021-10-20 19:44:35,3.8653,-67.9239,302.77,68,87,0.32
429,Mbanza-Ngungu,CD,2021-10-20 19:44:35,-5.25,14.8667,295.41,84,100,1.07
430,San Ramon,US,2021-10-20 19:44:36,37.7799,-121.978,293.42,60,90,1.34
431,Nelson Bay,AU,2021-10-20 19:41:06,-32.7167,152.15,289.82,96,81,2.08
432,Ciudad Bolivar,VE,2021-10-20 19:44:36,8.1222,-63.5497,307.49,32,83,4.48
433,Haukipudas,FI,2021-10-20 19:44:37,65.1765,25.3523,274.34,96,100,5.98
434,San Benedetto Del Tronto,IT,2021-10-20 19:44:37,42.9456,13.8816,291.28,76,52,2.63
435,Afua,BR,2021-10-20 19:44:37,-0.1567,-50.3867,303.53,59,24,3.87
436,Andenes,NO,2021-10-20 19:44:38,69.3143,16.1194,273.14,69,75,14.92
437,Fare,PF,2021-10-20 19:43:17,-16.7,-151.0167,299.53,77,6,4.71
438,Bulgan,MN,2021-10-20 19:44:38,48.8125,103.5347,272.83,49,0,0.8
439,Kattivakkam,IN,2021-10-20 19:44:39,13.2167,80.3167,300.2,77,20,1.31
440,Coxim,BR,2021-10-20 19:44:39,-18.5067,-54.76,305.44,37,88,1.83
441,Bilma,NE,2021-10-20 19:44:40,18.6853,12.9164,303.64,13,0,4.7
442,Borogontsy,RU,2021-10-20 19:44:40,62.6683,131.1683,261.2,99,97,1.18
443,Teguldet,RU,2021-10-20 19:44:41,57.3064,88.1667,275.59,79,77,2.24
444,Denpasar,ID,2021-10-20 19:43:46,-8.65,115.2167,300.96,88,20,2.06
445,Bandarbeyla,SO,2021-10-20 19:41:37,9.4942,50.8122,298.53,83,27,2.93
446,Ambovombe,MG,2021-10-20 19:44:41,-25.1667,46.0833,293.63,91,99,6.81
447,Dauphin,CA,2021-10-20 19:44:42,51.1494,-100.0502,278.23,60,90,2.57
448,Llangefni,GB,2021-10-20 19:44:42,53.2556,-4.3106,284.67,90,75,1.54
449,Ambilobe,MG,2021-10-20 19:44:42,-13.2,49.05,294.98,79,38,1.6
450,Zuwarah,LY,2021-10-20 19:44:43,32.9312,12.082,296.15,69,0,9.05
451,Venezuela,VE,2021-10-20 19:44:43,8.0,-66.0,304.9,51,100,3.31
452,Emerald,AU,2021-10-20 19:44:43,-23.5333,148.1667,293.14,70,100,2.57
453,Palauig,PH,2021-10-20 19:41:03,15.435,119.9045,299.98,78,56,1.83
454,Touros,BR,2021-10-20 19:44:44,-5.1989,-35.4608,302.65,77,100,5.8
455,Maraa,BR,2021-10-20 19:44:45,-1.8333,-65.3667,304.07,62,97,1.5
456,Guymon,US,2021-10-20 19:44:45,36.6828,-101.4816,293.12,32,1,4.63
457,Taree,AU,2021-10-20 19:44:46,-31.9,152.4667,285.14,100,56,1.03
458,Aksha,RU,2021-10-20 19:44:46,50.2814,113.2867,270.72,87,4,1.49
459,Aktau,KZ,2021-10-20 19:44:47,43.65,51.2,280.47,51,91,8.09
460,Gayny,RU,2021-10-20 19:44:47,60.3071,54.3241,270.7,97,52,1.54
461,Ust-Kulom,RU,2021-10-20 19:44:48,61.6864,53.6902,270.06,92,47,1.67
462,Plettenberg Bay,ZA,2021-10-20 19:44:49,-34.0527,23.3716,291.12,73,44,1.33
463,Porto Novo,BJ,2021-10-20 19:44:49,6.4965,2.6036,301.05,81,100,2.86
464,Ixtapa,MX,2021-10-20 19:44:49,20.7,-105.2,303.83,76,8,2.24
465,Yumen,CN,2021-10-20 19:44:50,40.2833,97.2,277.95,27,77,3.98
466,Faya,SA,2021-10-20 19:44:50,18.3851,42.4509,291.21,28,2,3.4
467,Jeremie,HT,2021-10-20 19:44:50,18.65,-74.1167,301.87,77,90,1.06
468,Pantai Remis,MY,2021-10-20 19:44:51,4.4557,100.6288,297.35,95,100,1.38
469,Kakching,IN,2021-10-20 19:44:51,24.4833,93.9833,292.9,98,93,0.54
470,Kollo,NE,2021-10-20 19:44:52,13.3043,2.339,308.39,35,93,2.64
471,Campo Verde,BR,2021-10-20 19:44:52,-20.4167,-54.0667,303.71,41,48,2.61
472,Lata,PT,2021-10-20 19:40:37,40.1629,-8.3327,291.38,97,8,0.8
473,Beni,CD,2021-10-20 19:44:53,0.5,29.4667,291.02,99,100,0.35
474,Alyangula,AU,2021-10-20 19:44:53,-13.8483,136.4192,300.08,89,61,2.57
475,Tars,TR,2021-10-20 19:42:14,36.9188,34.8784,293.08,39,0,2.25
476,Avera,US,2021-10-20 19:44:53,33.194,-82.5271,300.21,30,61,2.01
477,Surgut,RU,2021-10-20 19:44:54,61.25,73.4167,275.25,93,40,2.0
478,Togitsu,JP,2021-10-20 19:44:54,32.8333,129.85,288.7,63,100,2.19
479,Geraldton,AU,2021-10-20 19:44:55,-28.7667,114.6,290.38,88,75,4.12
480,Udachnyy,RU,2021-10-20 19:44:55,66.4167,112.4,274.26,97,100,6.88
481,Kahului,US,2021-10-20 19:42:04,20.8947,-156.47,300.16,68,20,5.14
482,Prainha,BR,2021-10-20 19:44:56,-1.8,-53.48,305.61,48,66,1.79
483,Raudeberg,NO,2021-10-20 19:44:56,61.9875,5.1352,279.19,97,100,1.34
484,Gold Coast,AU,2021-10-20 19:40:44,-28.0,153.4333,291.48,88,75,1.79
485,Redlands,US,2021-10-20 19:43:18,34.0556,-117.1825,301.22,31,20,1.54
486,Vizinga,RU,2021-10-20 19:44:57,61.0749,50.1031,270.34,86,61,1.97
487,Balykshi,KZ,2021-10-20 19:44:57,47.0667,51.8667,275.15,87,40,5.0
488,San Cristobal,VE,2021-10-20 19:44:58,7.7669,-72.225,299.25,43,11,1.21
489,Phan Thiet,VN,2021-10-20 19:44:58,10.9333,108.1,298.19,90,100,2.14
490,Erice,IT,2021-10-20 19:44:59,38.037,12.5865,288.95,100,0,3.09
491,Jiuquan,CN,2021-10-20 19:44:59,39.7432,98.5174,276.68,32,43,1.75
492,Angoche,MZ,2021-10-20 19:44:59,-16.2325,39.9086,297.51,70,94,5.75
493,Santa Isabel Do Rio Negro,BR,2021-10-20 19:45:00,-0.4139,-65.0192,302.66,70,100,0.44
494,Sao Felix Do Xingu,BR,2021-10-20 19:45:00,-6.6447,-51.995,301.23,67,76,0.64
495,Kungurtug,RU,2021-10-20 19:45:01,50.5994,97.5228,268.79,72,58,1.38
496,Quatre Cocos,MU,2021-10-20 19:40:06,-20.2078,57.7625,297.21,80,36,4.88
497,Tlacote El Bajo,MX,2021-10-20 19:45:02,20.65,-100.5,299.78,38,6,2.63
498,Gumdag,TM,2021-10-20 19:43:50,39.2061,54.5906,289.26,50,94,2.27
499,Sola,VU,2021-10-20 19:45:03,-13.8833,167.55,300.13,80,97,6.32
500,Panacan,PH,2021-10-20 19:45:04,9.2463,118.4082,299.23,80,100,1.66
501,Paraiso,CR,2021-10-20 19:45:05,9.8383,-83.8656,293.94,90,98,1.44
502,Zalesovo,RU,2021-10-20 19:45:05,53.9939,84.7431,277.32,70,68,2.54
503,Mercedes,AR,2021-10-20 19:45:06,-34.6515,-59.4307,301.96,38,91,3.93
504,Dawei,MM,2021-10-20 19:45:07,14.0833,98.2,297.26,91,100,0.92
505,Kaeo,NZ,2021-10-20 19:45:08,-35.1,173.7833,288.89,96,100,5.49
506,Kiunga,PG,2021-10-20 19:45:08,-6.1219,141.2906,295.2,99,89,0.63
507,Kiama,AU,2021-10-20 19:42:33,-34.6833,150.8667,288.47,94,60,0.45
508,Nabire,ID,2021-10-20 19:45:09,-3.3667,135.4833,297.07,91,99,1.5
509,Prenzlau,DE,2021-10-20 19:45:09,53.3167,13.8667,291.54,73,100,8.22
510,Bayji,IQ,2021-10-20 19:45:10,34.9311,43.487,295.54,30,0,3.91
511,Ales,FR,2021-10-20 19:45:10,44.1333,4.0833,292.17,93,100,4.14
512,Dhing,IN,2021-10-20 19:45:11,26.4667,92.4667,296.6,96,100,1.85
513,Puerto Lempira,HN,2021-10-20 19:45:12,15.2667,-83.7667,304.23,70,75,0.0
514,Calatayud,ES,2021-10-20 19:45:12,41.3535,-1.6432,291.47,60,0,6.08
515,Eregli,TR,2021-10-20 19:45:13,37.5133,34.0467,282.93,47,7,0.54
516,Xining,CN,2021-10-20 19:45:13,36.6167,101.7667,276.63,93,100,0.33
517,Muravlenko,RU,2021-10-20 19:45:14,63.7898,74.523,272.91,82,100,1.47
518,Saposoa,PE,2021-10-20 19:45:14,-6.934,-76.7716,304.6,76,97,0.82
519,Arlit,NE,2021-10-20 19:45:15,18.7369,7.3853,305.38,12,12,2.14
520,Taraz,KZ,2021-10-20 19:45:15,42.9,71.3667,286.38,47,90,3.0
521,Qena,EG,2021-10-20 19:45:16,26.1615,32.7183,300.21,37,0,5.9
522,Pitogo,PH,2021-10-20 19:45:16,13.7847,122.0881,297.82,94,88,2.31
523,Westport,US,2021-10-20 19:45:16,41.1415,-73.3579,299.29,49,1,0.45
524,Senador Jose Porfirio,BR,2021-10-20 19:45:17,-2.5908,-51.9542,301.07,73,99,1.29
525,Hofn,IS,2021-10-20 19:45:17,64.2539,-15.2082,273.16,55,20,7.2
526,Nemuro,JP,2021-10-20 19:45:17,43.3236,145.575,282.6,78,100,9.01
527,Yeppoon,AU,2021-10-20 19:45:18,-23.1333,150.7333,290.03,88,54,0.27
528,Barga,IT,2021-10-20 19:45:18,44.0742,10.4808,288.13,90,98,1.82
529,Hanzhong,CN,2021-10-20 19:45:19,33.0728,107.0303,281.94,94,100,0.3
530,Itagiba,BR,2021-10-20 19:45:19,-14.2836,-39.8428,302.3,59,66,2.66
531,Emba,KZ,2021-10-20 19:45:19,48.8264,58.1442,276.48,72,100,8.02
532,Seoul,KR,2021-10-20 19:44:12,37.5683,126.9778,278.84,90,0,1.54
533,Stornoway,GB,2021-10-20 19:45:20,58.2093,-6.3865,282.55,70,40,6.17
534,Svetlogorsk,BY,2021-10-20 19:45:20,52.6333,29.7333,284.37,66,100,7.05
535,Marsh Harbour,BS,2021-10-20 19:45:21,26.5412,-77.0636,299.85,58,72,7.7
536,Launceston,AU,2021-10-20 19:42:49,-41.45,147.1667,284.71,91,75,1.34
537,Roebourne,AU,2021-10-20 19:43:37,-20.7833,117.1333,295.06,36,2,4.2
538,Wilmington,US,2021-10-20 19:44:22,34.2257,-77.9447,300.93,42,1,0.0
539,Laguna,US,2021-10-20 19:45:22,38.421,-121.4238,294.31,57,90,0.89
540,Tarakan,ID,2021-10-20 19:45:22,3.3,117.6333,298.87,89,40,1.54
541,Trnava,SK,2021-10-20 19:45:23,48.3774,17.5872,288.99,62,100,5.68
542,Port Hedland,AU,2021-10-20 19:45:23,-20.3167,118.5667,290.18,94,1,3.09
543,Benavente,ES,2021-10-20 19:45:24,42.0025,-5.6783,289.25,66,6,8.24
544,Sakakah,SA,2021-10-20 19:45:24,29.9697,40.2064,295.91,34,3,3.08
545,Galesong,ID,2021-10-20 19:45:24,-5.3166,119.3661,297.16,76,99,3.52
546,Roma,US,2021-10-20 19:45:25,43.2128,-75.4557,295.28,50,1,0.89
547,Tadine,NC,2021-10-20 19:45:25,-21.55,167.8833,296.42,87,100,4.77
548,Ngunguru,NZ,2021-10-20 19:45:25,-35.6167,174.5,288.8,96,100,7.68
549,Havelock,US,2021-10-20 19:45:26,34.8791,-76.9013,300.96,58,0,1.79
550,Alto Longa,BR,2021-10-20 19:45:26,-5.2511,-42.2103,305.68,45,78,1.8
551,Axim,GH,2021-10-20 19:45:27,4.8699,-2.2405,298.89,86,96,3.67
552,Balgazyn,RU,2021-10-20 19:45:27,51.0,95.2,273.32,50,0,1.05
553,Sarangani,PH,2021-10-20 19:45:27,5.4033,125.4636,300.8,74,99,1.6
554,Grootfontein,NA,2021-10-20 19:45:28,-19.5667,18.1167,288.91,100,100,2.57
555,Ambon,ID,2021-10-20 19:45:28,-3.6954,128.1814,300.25,79,60,0.77
556,Constitucion,CL,2021-10-20 19:45:29,-35.3333,-72.4167,287.94,70,21,2.86
557,Green River,US,2021-10-20 19:45:29,41.5286,-109.4662,284.81,58,100,1.34
558,Agadir,MA,2021-10-20 19:43:52,30.4202,-9.5982,296.4,37,72,2.35
559,Shimoda,JP,2021-10-20 19:45:30,34.6667,138.95,285.43,66,100,5.29
560,Opuwo,NA,2021-10-20 19:42:19,-18.0607,13.84,294.85,38,1,3.85
561,Novska,HR,2021-10-20 19:45:31,45.3406,16.9769,283.08,79,98,1.72
562,Magistralnyy,RU,2021-10-20 19:41:05,56.1725,107.4458,273.49,94,100,1.63
563,Mandera,KE,2021-10-20 19:45:31,3.9366,41.867,300.96,61,99,7.97
564,Hualmay,PE,2021-10-20 19:45:32,-11.0964,-77.6139,294.03,72,44,5.06
565,Fonte Boa,BR,2021-10-20 19:45:32,-2.4959,-66.2662,299.94,89,100,1.71
566,Nayoro,JP,2021-10-20 19:45:32,44.3506,142.4578,279.17,97,100,5.3
